SMILES,MDEC-23,nC,C1SP2,minHsOH,minsOH,nHBAcc,maxssO,ATSc3,minHBint5,BCUTc-1h,MDEO-12,minsssN,MLFER_A,MDEC-33,VC-5,ETA_Shape_Y,minHBint10,SHsOH,SHBint10,ALogP,pIC50
OC1=C(C(=O)Nc2ccccc2[N+](=O)[O-])c3nc4ccccc4n3CC1,19.71637411,18,2,0.440307146,10.29936728,5,0,0.029556575,0,0.240842,0,0,0.164,9.956429,0.131651,0.40224,0,0.440307,0,0.001,4.731
Cc1nnc(Oc2ccccc2F)c3ccccc13,14.09795737,15,1,0,0,2,5.528796296,-0.076484636,0,0.20207,0,0,0.003,6.23898,0.079143,0.33636,0,0,0,2.1943,4.523
COc1ccc(OC)c(NC(=O)c2cc([nH]n2)c3ccc(C)cc3O)c1,16.77086267,19,1,0.483492292,10.07507577,4,5.25148001,-0.083361857,0,0.255197,0.527754,0,0.649,9.429082,0.069654,0.37396,2.53905,0.483492,2.53905,-0.196,4.655
CCN(c1ccccc1)S(=O)(=O)c2cc(ccc2C)C(=O)O,12.80932874,16,1,0.64448081,9.086747829,5,0,0.114397188,0,0.290742,0,1.412993,0.591,3.619399,0.201076,0.27445,0,0.644481,0,1.3404,4.884
CCOc1ccc(Nc2oc(nc2C#N)c3ccccc3Cl)cc1,17.65803765,18,2,0,0,3,5.419708685,-0.026999809,2.564266,0.195139,0,0,0.003,6.586066,0.071833,0.30222,0,0,0,1.9966,5.02
Cc1ccc(cc1)C(=O)N\N=C\c2ccc(s2)[N+](=O)[O-],10.86620187,13,3,0,0,3,0,-0.090985312,0,0.250484,0,0,0.003,2.394649,0.01701,0.3042,0,0,0,2.734,4.675
COc1ccc(CNC(=O)c2cc(on2)c3cccs3)cc1,14.30260135,16,2,0,0,2,5.100473142,-0.074821607,0,0.252178,0.353553,0,0.371,3.997602,0.054843,0.28213,0,0,0,0.299,4.557
COc1ccccc1\C=C\2/Sc3nc(nn3C2=O)c4occc4,13.42393226,16,3,0,0,4,5.334851815,-0.038725577,0,0.266613,0.333333,0,0.003,6.795301,0.101294,0.35347,0,0,0,0.4413,4.757
COc1ccc(cc1)N2Cc3cccc(C(=O)O)c3C2=O,17.94930613,16,2,0.645932303,9.204621223,4,5.089900946,0.121234829,1.011542,0.291469,0.337874,1.566019,0.591,7.662146,0.110635,0.40069,3.287731,0.645932,3.287731,0.4116,4.921
Cc1nc2cc(nn2c(O)c1Cl)c3ccsc3n4c(C)ccc4C,12.31927374,17,4,0.44775774,10.40871129,4,0,-0.10751101,0,0.178036,0,0,0.546,10.73482,0.272769,0.44237,0,0.447758,0,2.6649,4.561
Clc1ccc(Nc2nc(cs2)c3ccncc3)cc1,13.50117151,14,3,0,0,3,0,0.068939096,0.331775,0.197075,0,0,0.087,2.948159,0.021517,0.25647,0,0,0,0.9807,4.74
CCOc1cccc2C=C(C(=O)Oc12)c3cn4cc(C)ccc4n3,19.92756632,19,4,0,0,3,5.528522846,0.04274658,0,0.300621,0.632456,0,0.003,8.871244,0.078946,0.38938,0,0,0,0.4716,5.418
CN(\N=C\c1cccnc1)C2=C(Cl)C(=O)N(N=C2)c3ccc(F)c(Cl)c3,13.80828706,17,5,0,0,6,0,-0.231024952,0,0.277159,0,1.32098,0.003,5.705488,0.153928,0.34269,0,0,0,0.5601,4.748
Brc1cnc2cc(nn2c1)C(=O)N3CCN(CC3)C(=O)c4occc4,14.38241182,16,6,0,0,7,0,-0.14336736,0,0.257651,0.408248,1.699396,0.003,3.459909,0.083094,0.34054,0,0,0,-0.7662,4.747
OC1=C(\C=N\c2cc(Cl)ccc2O)C(=O)CC(C1)c3occc3,19.39645208,17,2,0.443567129,9.791841471,3,0,-0.058149789,0.349033,0.217839,0.47622,0,1.067,8.236284,0.094342,0.36538,2.831532,0.976312,2.831532,-0.2219,4.358
COc1ccc(NC2=NC(=O)S/C/2=C\c3ccc(cc3)N(C)C)cc1,17.54620926,19,1,0,0,4,5.166305964,0.149983173,2.025816,0.338911,0.111111,2.06305,0.197,5.328614,0.114064,0.31967,0,0,0,1.3205,4.477
CCOCCCNC(=O)c1cnc2ccc(cc2c1O)S(=O)(=O)Nc3cccc(OC)c3,20.35113946,22,2,0.378978692,10.66805943,7,5.224205071,0.122280008,0,0.24527,0.930474,0,1.27,8.087385,0.124281,0.26608,1.942904,0.378979,1.942904,-1.1904,4.454
CN1N=C(c2c(c(N)n(C3CCCCC3)c2C1=O)c4nc5ccccc5s4)[N+](=O)[O-],19.51561831,20,4,0,0,6,0,-0.098647369,0.457108,0.265162,0,1.053318,0.25,17.0355,0.243043,0.4356,0,0,0,0.1098,5.303
CC(=O)c1c(COC(=O)c2occc2)nc3ccccc3[n+]1[O-],13.83456493,16,2,0,0,4,5.067578656,-0.246089159,0,0.31723,1.301486,0,0.003,7.096858,0.100208,0.37261,0,0,0,-0.9613,4.534
NC1=C(C#N)C(C2=C(O1)\C(=C/c3cocc3)\CCC2)c4cocc4,25.50587111,19,5,0,0,3,5.868446712,0.070510526,0,0.165895,0,0,0.18,11.79924,0.126291,0.35398,0,0,0,-1.4996,4.999
Fc1ccc(cc1)c2nnc(c3ccccc23)n4nnc5ccccc45,24.6135284,20,1,0,0,5,0,-0.065727882,0,0.166159,0,0,0.003,8.800826,0.112319,0.35814,0,0,0,2.5794,4.58
[O-][N+](=O)c1cc(ccc1Cl)C(=O)NNC(=O)c2ccc(SCC3CCCO3)c(c2)[N+](=O)[O-],18.61305354,19,2,0,0,5,5.598750039,-0.097483991,0,0.246102,0.570394,0,0.003,7.837108,0.173005,0.35378,3.440094,0,3.440094,1.3278,4.633
COc1ccc(cc1OC)c2nc(C(=O)N)c3nc(O)n(c4cccc(Cl)c4)c3n2,18.55307744,20,3,0.476972609,10.50567311,6,5.348690298,0.078539404,0.942261,0.2493,0.445827,0,0.998,15.39332,0.109726,0.42,2.512462,0.476973,2.512462,0.1398,5.203
CCOC(=O)c1c(COC)n(C)c2C(=O)C(=O)c3ccc(Br)cc3c12,15.48570863,18,1,0,0,6,5.215912465,-0.10765848,0,0.295335,1.175984,0,0.003,19.07459,0.202695,0.43548,0,0,0,0.925,5.052
O=S(=O)(NCc1csc(n1)c2cccnc2)c3cccs3,9.85536933,13,6,0,0,5,0,0.0176319,0,0.247587,0,0,0.359,1.894849,0.170039,0.18405,0,0,0,-0.2621,4.744
COC(=O)c1cnn2c(cc(nc12)c3occc3)C(F)(F)F,9.457501686,13,4,0,0,5,4.521815949,0.038898719,0,0.428908,0.534522,0,0.003,6.332486,0.094955,0.35576,0,0,0,0.9922,4.373
COCCOC(=O)c1[nH]c2CC(CC(=O)c2c1C)c3occc3,14.69636785,17,2,0,0,5,5.136371646,-0.084136258,2.173198,0.304563,1.136952,0,0.374,11.75493,0.147077,0.37855,0,0,0,-0.9063,4.71
CSc1ccc(cc1)S(=O)(=O)Nc2cccc(F)c2,11.00196512,13,0,0,0,3,0,0.046458744,0,0.245046,0,0,0.439,1.486748,0.05864,0.21011,0,0,0,1.1326,4.625
CCOc1ccc(NC2=NC(=O)S/C/2=C\c3ccc(OC)cc3)cc1,18.29639232,19,1,0,0,3,5.443652903,0.126720202,2.152862,0.338913,0.222222,0,0.197,5.328614,0.039528,0.28846,0,0,0,1.3013,4.726
O=Cc1ccc2OC3=C(C(=O)N4CCCSC4=N3)C(=O)c2c1,15.43588233,15,3,0,0,5,5.667119237,0.267647944,0,0.247736,0.655185,1.648382,0.003,11.40454,0.12676,0.42038,0,0,0,0.4807,4.75
CN1C(=O)c2cc(C(=O)Nc3ccc4OCOc4c3)n(C)c2c5ccccc15,21.31888692,21,2,0,0,5,5.352422056,0.12091976,2.490196,0.246846,0.485176,1.608322,-0.088,12.86368,0.206472,0.44501,0,0,0,-0.6841,4.647
Fc1cccc(c1)C(=O)N2CCN(CC2)C(=O)c3cc4ncc(Br)cn4n3,17.92630123,18,5,0,0,7,0,-0.033475209,0,0.253717,0,1.639813,0.003,4.355781,0.08755,0.35376,0,0,0,0.5377,4.477
OC(=O)c1ccc2N[C@H]([C@H]3CC=C[C@H]3c2c1)c4ccccn4,23.66209753,18,2,0.628831929,9.208456946,4,0,-0.019165573,0,0.290697,0,0,0.785,11.00708,0.16187,0.38217,0,0.628832,0,-0.5115,5.021
CC1CCc2c(C1)sc(NC(=O)c3oc(Cn4cc(cn4)[N+](=O)[O-])cc3)c2C#N,18.97163998,19,4,0,0,5,0,-0.259202143,0,0.259381,0.568437,0,-0.088,9.251061,0.148945,0.38781,4.61183,0,4.61183,0.6498,5.079
CC1=C(SCCC#N)S\C(=C\2/SC(=C(SCCC#N)S2)C)\S1,6.855602145,14,4,0,0,2,0,-0.067704751,0,0.118113,0,0,0.003,6.056089,1.481059,0.23438,0,0,0,5.1318,5.292
CCOC(=O)C1CCCN(C1)C(=O)c2cc3ncc(Br)cn3n2,13.57396093,15,5,0,0,7,5.076181209,0.00518969,0,0.266034,0.57735,1.694887,0.003,4.120516,0.07357,0.33236,0,0,0,0.1162,4.684
CCCc1cc(n2ccnc2)n3c4ccccc4nc3c1C#N,20.26032901,18,4,0,0,5,0,0.081503633,0,0.156203,0,0,0.003,7.049726,0.116998,0.34545,0,0,0,-1.2275,4.526
O=C(NCc1occc1)C2=Cc3ccccc3C(=O)O2,14.71925058,15,3,0,0,4,5.024015023,-0.023314644,6.172641,0.299087,1.016265,0,0.216,5.601249,0.048113,0.32491,0,0,0,0.1326,4.52
Cc1ccc(N\C=C/2\C(=O)N(C(=O)c3ccccc23)c4ccc5OCOc5c4)cc1,30.60995926,24,3,0,0,4,5.41322647,0.213056779,0,0.247444,0.617213,1.17356,0.197,11.92991,0.123364,0.38208,0,0,0,0.748,4.702
Cc1nn(c(Cl)c1\C=N\Nc2ccc(cc2[N+](=O)[O-])S(=O)(=O)Nc3ccccc3C(=O)O)c4ccccc4,22.2750571,24,3,0.623976482,9.312667772,9,0,0.018860347,0.24856,0.292384,0,0,0.761,8.777577,0.235998,0.32316,1.641933,0.623976,20.44522,1.4944,5.165
Cc1ccc2nc(O)c(cc2c1)C3C(=C(N)Oc4c3ccc5cccnc45)C#N,29.92770328,23,3,0.393692366,10.72813335,4,5.817149051,0.045333435,0,0.170109,0.166667,0,0.723,20.91769,0.161958,0.43584,0,0.393692,0,1.3217,4.709
COc1cc(NC(=O)COc2ccc(cc2)n3cnnn3)c(OC)cc1Cl,13.99335407,17,1,0,0,6,5.529213241,-0.152393423,0.309047,0.230931,0.669433,0,-0.159,5.33785,0.074831,0.31082,0,0,0,-0.5029,5.08
O=S(=O)(\N=C(\Sc1ccccc1)/c2ccccc2)c3ccccc3,16.09245879,19,1,0,0,3,0,0.09277978,0,0.283595,0,0,0.003,2.249577,0.099888,0.16349,0,0,0,2.6749,4.991
O=C(COC(=O)CCOc1ccccc1)NCc2occc2,10.76378732,16,3,0,0,4,5.366134963,-0.08099949,5.964035,0.264319,1.381199,0,0.216,1.206589,0,0.19868,0,0,0,-0.2535,4.779
Cc1occc1c2nnc3sc(nn23)c4cc(oc4C)c5ccc(Cl)cc5,16.20418191,19,3,0,0,4,0,-0.073467794,0,0.197909,0,0,0.003,11.63278,0.171096,0.40558,0,0,0,2.4677,5.558
CN(c1ccccc1C(=O)O)S(=O)(=O)c2ccc3NC(=O)c4cccc2c34,20.98682916,19,2,0.602907357,9.382032989,7,0,0.157861654,0,0.292352,0,1.09727,0.5,11.32951,0.291323,0.38281,1.64349,0.602907,11.81475,-0.0892,4.728
COc1ccc(OC)c(c1)N2C(=O)[C@H]3ON=C([C@H]3C2=O)c4ccccc4Cl,17.13329097,19,2,0,0,3,5.385449298,-0.035729335,0,0.246895,1.276186,1.114187,0.003,15.72864,0.186865,0.42584,0,0,0,0.2161,5.009
[O-][N+](=O)c1cccc(c1)N2CCN(CC2)C(=O)CCCCCN3C(=S)Nc4ccccc4C3=O,20.94920167,24,2,0,0,6,0,0.111662655,0,0.268837,0,1.853286,0.104,3.688104,0.168102,0.31546,0,0,0,0.686,6.076
C[C@@H]1CCCCCCCc2cc(OC(=O)C)cc(OC(=O)C)c2C(=O)O1,17.77941363,20,3,0,0,4,5.554787809,0.129899049,0,0.296512,2.191873,0,0.003,9.324623,0.050664,0.33333,0,0,0,-1.7996,5.078
COc1cc(O)c(\C=C/C(C)(C)O)c2O[C@@H](CC(=O)c12)c3ccccc3,19.96834813,21,0,0.395104487,9.955794673,2,6.114370748,-0.057630396,0,0.225496,1.249025,0,1.094,12.14596,0.106674,0.32877,0,0.815262,0,0.8796,2.456
COc1cc(O)c(\C=C/C(C)(C)O)c2OC(CC(=O)c12)c3ccc(O)cc3,21.3003797,21,0,0.395104487,9.469653894,2,6.072609599,-0.066324926,0,0.225508,1.477869,0,1.637,12.70144,0.106674,0.36,3.017697,1.389669,12.98036,0.3165,3
COc1cc(O)c(\C=C/C(C)(C)O)c(O)c1C(=O)\C=C\c2ccc(O)cc2,19.59149987,21,0,0.396365977,9.2924653,2,5.115060884,-0.024920934,0,0.190911,0.905975,0,1.762,9.000642,0.07821,0.32,3.093925,1.884311,13.14139,0.731,4.097
CC(C)[C@]1(O)CC[C@@]2(C)[C@H](O)CCC(=C)[C@@H]2[C@H]1O,7.845398285,15,1,0.172091837,10.27412698,3,0,-0.082232063,2.009876,0.094694,0,0,0.949,4.329638,0.7128,0.29412,0,0.635225,0,-0.4481,2.553
Oc1ccc(\C=C\C(=O)OCCc2ccccc2)cc1O,14.46153367,17,1,0.608187165,9.179777266,2,5.084025258,0.006191516,0,0.286022,0.62237,0,0.838,2.435682,0.016667,0.25424,0,1.242164,0,1.8266,5.102
CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,12.36199781,15,0,0.588727088,9.296299446,0,0,-0.022859711,0,0.096855,0,0,1.089,1.532619,0.333333,0.2449,5.472983,1.177454,10.94597,2.2036,5.644
CCCCCCCCc1ccc(O)cc1,7.187818822,14,0,0.614800646,9.125369068,0,0,-0.011628587,0,0.072126,0,0,0.546,0.333333,0,0.13636,0,0.614801,0,-0.9696,4.558
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1C[C@@H](O)[C@@H]2O,22.99859677,18,0,0.257051918,9.678853379,2,0,-0.092738202,0,0.089089,0,0,1.147,9.742567,0.513491,0.4,2.487968,1.071096,15.78687,0.2168,8.772
CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@]12C,20.00012364,20,0,0.068846096,11.16577468,1,0,-0.018154529,0,0.085505,0,0,0.348,5.67624,0.863047,0.24194,0,0.068846,0,0.2521,5.95
CCN(CC)CCOc1ccc(cc1)\C(=C(\Cl)/c2ccccc2)\c3ccccc3,27.65703778,26,0,0,0,1,5.978214281,-0.072379125,0,0.08943,0,2.374292,0.003,6.534047,0.124346,0.23533,0,0,0,4.4052,8.341
C[C@]12Cc3cnoc3C=C1CC[C@@H]4[C@@H]2CC[C@@]5(C)[C@H]4CC[C@@]5(O)C#C,19.87971538,22,1,0.136046956,11.07559451,1,0,-0.043181702,0,0.131285,0.1,0,0.43,5.688218,1.038954,0.24862,0.738953,0.136047,0.738953,1.7021,4.75
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,21.39890578,20,0,0.160217768,10.91973244,2,0,-0.038080471,0,0.206638,0,0,0.43,6.631976,0.761879,0.28125,1.875186,0.160218,1.875186,0.9504,6.093
COc1ccc2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)C#C)[C@@H]3CCc2c1,21.39890578,21,0,0.163301918,10.95564777,1,5.388312474,-0.00892606,0,0.131209,0.1,0,0.43,6.631976,0.726253,0.26866,0.879922,0.163302,0.879922,1.578,7.745
C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4Cc5n[nH]cc5C[C@]4(C)[C@H]3CC[C@]12C,19.15675051,21,1,0.100616499,11.0257957,3,0,-0.035398452,0,0.085503,0,0,0.542,5.688218,1.378535,0.25788,0.312906,0.100616,5.017557,0.6145,6.947
C[C@@H]1CC2=C(CCC(=O)C2)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)C#C)[C@H]13,21.41846145,21,0,0.141825225,11.00536484,2,0,-0.059809695,0,0.137316,0,0,0.43,9.432961,0.811819,0.31343,1.681037,0.141825,1.681037,1.4176,6.363
Cc1cccc(c1)C(=O)Oc2ccc3ccc(O)cc3c2,20.71515095,18,1,0.577669483,9.503810107,1,5.382832577,0.047673615,0,0.298318,0.57735,0,0.546,5.939755,0.041667,0.35,0,0.577669,0,2.501,4.551
COc1ccccc1C(=O)Oc2ccc3ccc(O)cc3c2,20.26297585,18,1,0.577669483,9.525049777,1,5.390332577,0.052157498,0,0.300904,0.854574,0,0.546,6.448945,0.056816,0.33871,2.978604,0.577669,2.978604,1.556,5.365
Cc1cccc(c1)C(=O)Oc2cccc3c(O)cccc23,20.51565466,18,1,0.523275049,9.842714657,1,5.473657407,0.052980903,2.864228,0.298338,0.632456,0,0.546,7.235215,0.070366,0.35,0,0.523275,0,2.501,5.64
CCOc1ccccc1C(=O)Oc2ccc3ccc(O)cc3c2,21.47345859,19,1,0.571752323,9.552190638,1,5.447908587,0.036766745,0,0.30091,0.854574,0,0.546,6.448945,0.056816,0.32308,3.114854,0.571752,3.114854,1.8064,5.483
Oc1ccc(cc1)C(=O)OC(c2ccccc2)c3ccccc3,23.00325867,20,1,0.606998467,9.324237683,2,5.727961073,0.08433462,0,0.294195,0.57735,0,0.546,5.293624,0.053173,0.27273,0,0.606998,0,2.9188,6.538
COc1ccccc1C(=O)Oc2cccc3c(O)cccc23,20.04934062,18,1,0.523275049,9.86849655,1,5.481157407,0.057464815,2.868153,0.300923,0.9183,0,0.546,7.879637,0.085516,0.33871,0,0.523275,0,1.556,4.967
Oc1cccc2c(OC(=O)c3ccccc3)cccc12,19.2567477,17,1,0.531539512,9.806323472,1,5.418657407,0.055664686,2.880231,0.29833,0.632456,0,0.546,6.23898,0.070366,0.31579,0,0.53154,0,2.0546,5.652
Cc1ccc(cc1)S(=O)(=O)Oc2cccc3c(O)cccc23,17.91514823,17,0,0.515840698,9.84863092,2,5.405288171,0.085056877,2.788268,0.302131,1.105209,0,0.546,4.676046,0.107477,0.28125,0,0.515841,0,1.9481,5.542
Oc1cccc2c(OC(=O)C3CCCCC3)cccc12,19.2567477,17,1,0.514394307,9.838009716,1,5.572083333,0.044487772,2.866248,0.269693,0.632456,0,0.546,6.23898,0.080534,0.31579,0,0.514394,0,0.3493,5.703
Oc1ccc2ccc(OC(=O)c3ccccc3Cl)cc2c1,20.26297585,17,1,0.576145404,9.515076305,1,5.43483875,0.058296046,0,0.30029,0.57735,0,0.546,6.448945,0.087051,0.34266,0.345782,0.576145,0.345782,2.4233,6
Cc1ccccc1S(=O)(=O)Oc2cccc3c(O)cccc23,17.37392984,17,0,0.512785142,9.862213547,2,5.44625,0.084988322,2.792756,0.30239,1.105209,0,0.546,5.479914,0.151643,0.28125,0,0.512785,0,1.9481,6.593
Oc1cccc2c(OC(=O)c3ccccc3Cl)cccc12,20.04934062,17,1,0.521292598,9.856981909,1,5.52566358,0.063603353,2.880488,0.30031,0.632456,0,0.546,7.879637,0.115751,0.34266,0,0.521293,0,2.4233,6.201
Cc1ccccc1S(=O)(=O)Oc2ccc3ccc(O)cc3c2,17.60441265,17,0,0.569742597,9.518301023,2,5.35542517,0.07932384,0,0.302371,1.040042,0,0.546,4.335286,0.122944,0.28125,0,0.569743,0,1.9481,5.057
Cc1ccccc1C(=O)Oc2cccc3c(O)cccc23,20.04934062,18,1,0.521539512,9.850438699,1,5.499490741,0.052438114,2.868202,0.298592,0.632456,0,0.546,7.879637,0.110172,0.35,0,0.52154,0,2.501,6.367
CCCCC(CCCC)(c1ccc(O)c(CC)c1)c2ccc(O)c(CC)c2,24.32758992,25,0,0.392021267,10.20890383,0,0,-0.008310588,0,0.076775,0,0,1.089,4.50854,0.253889,0.22785,4.002107,0.784043,8.004215,0.2176,5.538
Cc1cc(ccc1O)C(C)(C)c2ccc(O)c(C)c2,13.24749791,17,0,0.516227088,9.627451709,0,0,-0.007401467,0,0.096941,0,0,1.089,4.50854,0.407869,0.32727,4.969951,1.032454,9.939903,3.0964,5.921
Oc1ccc(cc1)C2(CCCCC2)c3ccc(O)cc3,17.08713851,18,0,0.545131409,9.512888165,0,0,-0.022767634,0,0.095377,0,0,1.089,1.532619,0.201184,0.2069,5.185774,1.090263,10.37155,0.1804,6.284
CCCC(CCC)(c1ccc(O)c(CC)c1)c2ccc(O)c(CC)c2,22.54674693,23,0,0.412021267,10.11655816,0,0,-0.008310583,0,0.076726,0,0,1.089,4.50854,0.253889,0.24658,4.168237,0.824043,8.336474,0.7936,6.31
CCc1cc(ccc1O)C(CC)(CC)c2ccc(O)c(CC)c2,20.10646661,21,0,0.436712625,10.00216772,0,0,-0.008309241,0,0.076751,0,0,1.089,4.50854,0.253889,0.26866,4.368073,0.873425,8.736146,1.756,6.638
Cc1cc(ccc1O)C2(CCCCC2)c3ccc(O)c(C)c3,19.94148873,20,0,0.472631409,9.844040428,0,0,-0.007308102,0,0.095473,0,0,1.089,4.50854,0.27572,0.28125,4.652603,0.945263,9.305205,1.0732,6.638
Oc1ccc(cc1)C2(CCCC2)c3ccc(O)cc3,16.51686622,17,0,0.557477088,9.457332609,0,0,-0.022755678,0,0.095358,0,0,1.089,1.532619,0.201184,0.21818,5.272246,1.114954,10.54449,0.4684,6.77
CCC(CC)(c1ccc(O)cc1)c2ccc(O)c(C)c2,15.83942643,18,0,0.494977088,9.485822835,0,0,-0.015037489,0,0.075615,0,0,1.089,2.948159,0.238452,0.25862,4.695265,1.042454,10.02153,1.9798,6.959
CCCC(CCC)(c1ccc(O)cc1)c2ccc(O)cc2,16.51686622,19,0,0.53278573,9.556098041,0,0,-0.022768492,0,0.073479,0,0,1.089,1.532619,0.201184,0.19672,5.091353,1.065571,10.18271,0.571,7.004
CCC(CC)(c1ccc(N)c(C)c1)c2ccc(O)c(C)c2,16.67668622,19,0,0.480844857,9.789388798,1,0,-0.003536244,0,0.075166,0,0,0.793,4.50854,0.286565,0.29316,2.867999,0.480845,7.14662,1.7926,7.009
CCC(CC)(c1ccc(O)cc1)c2ccc(O)cc2,14.84605067,17,0,0.557477088,9.441707609,0,0,-0.022767148,0,0.073527,0,0,1.089,1.532619,0.201184,0.21818,5.263536,1.114954,10.52707,1.5334,7.066
Cc1cc(ccc1O)C2(CCCC2)c3ccc(O)c(C)c3,19.07933495,19,0,0.484977088,9.788484872,0,0,-0.007296149,0,0.095452,0,0,1.089,4.50854,0.27572,0.29508,4.747191,0.969954,9.494382,1.3612,7.076
CCCCC(CCCC)(c1ccc(O)cc1)c2ccc(O)cc2,17.68860831,21,0,0.51278573,9.64844372,0,0,-0.022768497,0,0.073525,0,0,1.089,1.532619,0.201184,0.1791,4.947584,1.025571,9.895169,-0.005,7.102
CCC(CC)(c1cc(C)c(O)c(C)c1)c2cc(C)c(O)c(C)c2,16.27862024,21,0,0.412477088,10.10401214,0,0,0.008913872,0,0.083222,0,0,0.765,8.66442,0.330284,0.35821,4.167674,0.824954,8.335347,3.319,7.131
CCC(CC)(c1ccc(O)c(C)c1)c2ccc(O)c(C)c2,16.67668622,19,0,0.484977088,9.772859872,0,0,-0.007307618,0,0.076436,0,0,1.089,4.50854,0.27572,0.29508,4.739613,0.969954,9.479226,2.4262,7.602
CCCC(CCC)(c1ccc(O)c(C)c1)c2ccc(O)c(C)c2,19.07933495,21,0,0.46028573,9.887250304,0,0,-0.007308961,0,0.076409,0,0,1.089,4.50854,0.27572,0.26866,4.55096,0.920571,9.10192,1.4638,8.31
COc1cc(ccc1O)C(=O)CCc2cc3[C@H]4CC[C@]5(C)[C@@H](O)CC[C@H]5[C@@H]4CCc3cc2OC,37.21215819,29,0,0.202966475,9.820733912,2,5.739732391,-0.070976099,0,0.163249,0.837714,0,0.843,14.90712,0.581603,0.37113,1.164973,0.723867,4.154802,0.2879,4.188
COc1cc2CC[C@@H]3[C@H](CC[C@]4(C)[C@H](CC[C@@H]34)OC(=O)C)c2cc1C=O,26.19863792,22,2,0,0,3,5.697865343,0.028770718,0,0.258351,0.718608,0,0.003,10.98282,0.524454,0.36487,0,0,0,0.4951,4.188
COc1ccc2[C@H]3CC[C@]4(C)[C@H](CC[C@H]4[C@@H]3CCc2c1)OC(=O)C,24.1379346,21,1,0,0,2,5.707675737,0.037084639,0,0.301927,0.408248,0,0.003,8.705968,0.504812,0.34783,0,0,0,0.8831,4.188
Oc1ccc(CCC(=O)c2c(O)cc(O)cc2O)cc1,16.81455928,15,0,0.552668415,9.154127849,1,0,-0.00551146,0,0.168229,0,0,1.542,6.41667,0.050317,0.38182,5.059197,2.357192,22.09055,-0.0034,6.523
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC=C2CO,24.66260247,19,0,0.433859169,9.658441772,1,0,-0.014292268,0,0.082873,0,0,0.891,7.76201,0.520953,0.34426,0,0.930365,0,0.8685,6.839
CC1C[C@H](C)C2(CC[C@H]3[C@@H]4CCc5cc(O)ccc5[C@H]4CC[C@]23C)O1,25.19788299,23,0,0.464755137,9.85235252,1,6.726366432,-0.04444109,0,0.079877,0.1,0,0.546,8.290089,0.915618,0.32877,3.126113,0.464755,3.126113,1.4447,6.315
CCCOC(=O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,26.42146508,22,1,0.479844212,9.790780232,2,5.528062329,0.053451757,0,0.265214,0.426401,0,0.546,9.27717,0.553525,0.33333,0,0.479844,0,1.0329,7.036
CCOC(=O)COc1ccc(cc1CC2CCCCC2)c3ccc(OCCN(C)C)cc3,28.96124558,27,1,0,0,3,5.868076675,-0.155275208,0,0.288181,0.721125,2.104945,0.003,5.619708,0.051834,0.25602,0,0,0,0.9813,4.896
CCOC(=O)COc1ccc(cc1Cc2ccc3ccccc3c2)c4ccc(OCCN(C)C)cc4,37.78634935,31,1,0,0,3,5.886230493,-0.154638918,0,0.288196,0.721125,2.094256,0.003,8.348449,0.079612,0.28433,0,0,0,3.5274,5.495
CCOC(=O)COc1ccc(cc1)c2ccc(OCCN(C)C)c(Cc3ccc(cc3)c4ccccc4)c2,38.14783649,33,1,0,0,3,6.191970306,-0.154131246,0,0.288203,0.721125,2.113015,0.003,7.338088,0.079612,0.26874,0,0,0,3.9952,5.509
CN(C)CCOc1ccc(cc1)C23CC4CC(CC(C4)(C2)c5ccc(O)cc5)C3,26.4042974,26,0,0.488884716,9.770493936,1,5.925725575,-0.065169829,0,0.084211,0.083333,2.145412,0.546,3.452895,0.25,0.24171,0,0.488885,0,1.9442,5.975
CCOc1ccc2C(=C(CCCc2c1)c3ccccc3)c4ccc(OCCN(C)C)cc4,38.60332672,29,0,0,0,1,5.933158693,-0.064524113,0,0.124685,0,2.129257,0.003,10.0098,0.119898,0.28266,0,0,0,2.7331,8.523
CNCCOc1ccc(cc1)C2=C(CCCc3cc(O)ccc23)c4ccccc4,37.33294841,26,0,0.461703111,10.02127042,1,5.798482907,-0.073034066,0,0.11715,0.1,0,0.478,10.0098,0.119898,0.28436,2.677178,0.461703,2.677178,1.8823,8.523
COc1cc(cc(OC)c1OC)[C@H]2[C@@H](N(C2=O)c3ccc(O)cc3)c4ccc(O)cc4,28.65629059,24,1,0.532383701,9.632394683,2,5.463970942,-0.074294341,0.925009,0.217176,0.995768,1.68023,1.089,15.24424,0.165893,0.40972,2.908929,1.082909,5.817858,-0.0797,5.833
