SMILES,Caco-2,SP-1,WPATH,ECCEN,SP-2,MLFER_L,nBonds,Kier1,MW,ETA_Eta_R,MDEC-23,ETA_Alpha,VAdjMat,WTPT-1,ETA_Beta_s,ETA_Beta,Kier3,ATSm2,nHeavyAtom,SaaO,SP-0,sumI,VP-1,McGowan_Volume,Kier2,minaaO
Oc1ccc2C(N(CCc2c1)S(=O)(=O)c3cccc4ccccc34)c5ccc(OCCN6CCCC6)cc5,0,18.50316977,4723,1124,17.03269909,19.345,43,28.13520822,528.2082785,78.79312,38.82685931,18.46665,6.247927513,79.19214884,24,49.25,6.133044889,53.72322498,38,,26.11430893,82.49074074,13.63056107,3.9498,12.47450572,
CN(C)C(=O)\C=C\c1ccc(cc1)N2CCc3cc(O)ccc3C2c4ccccc4,0,14.52487714,2587,755,13.13826044,16.192,33,23.16804408,398.1994281,55.92893,32.83111667,14.46666,5.906890596,61.67049964,18.5,40,5.688793335,34.66127555,30,,21.08721119,65,10.15547033,3.1816,10.74480151,
Oc1ccc2C(C(CCc2c1)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,0,15.27598958,2881,828,13.42099547,15.824,35,22.7755102,413.2354792,55.99815,36.10653415,15.06666,5.95419631,64.78239696,19,38,5.566863905,36.49482173,31,,21.04539483,60.16666667,11.59633447,3.341,10.95052083,
Oc1ccc(cc1)C2CN(Cc3cc(O)ccc23)S(=O)(=O)c4ccccc4,0,12.94752687,1720,536,12.35059405,13.837,30,20.28,381.1034791,50.51135,26.3315327,13.06665,5.754887502,55.51708343,16.5,37.75,4.302212008,39.8925872,27,,19.01829709,66.65740741,8.968278856,2.7442,8.393595041,
Oc1ccc2C(N(Cc3ccc4OCOc4c3)CCc2c1)c5ccc(OCCN6CCCC6)cc5,0,17.22547933,4058,1048,15.48497358,17.72,40,25.2875,472.2362075,65.81482,36.0042801,16.63332,6.129283017,73.53140696,23.25,42.25,6.027700831,43.32173544,35,,23.61430893,70.16666667,12.62323436,3.5905,11.8067602,
Oc1ccc2C(CC3CCCCC3)N(CCc2c1)c4ccccc4,1,11.80966309,1267,415,10.3850462,12.809,27,17.41563786,321.2092645,40.06075,27.16148554,11.73333,5.584962501,50.10196575,14.5,27,4.0656,27.83063778,24,,16.35516038,45.33333333,9.445579413,2.6745,8.131482834,
Oc1ccc2C(Cc3ccccc3)N(CCc2c1)c4ccccc4,1,11.80966309,1267,415,10.3850462,12.834,27,17.41563786,315.1623143,40.06075,27.16148554,11.73333,5.584962501,50.10196575,14.5,33,4.0656,27.83063778,24,,16.35516038,48.16666667,8.485071534,2.5455,8.131482834,
Oc1ccc2C(N(CCc2c1)C(=O)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,0,16.18667319,3391,914,14.28011222,16.894,37,24.68371074,442.2256428,62.24126,33.64954401,15.79999,6.044394119,68.58568756,21,41.5,6.049149338,39.32545951,33,,22.6227451,69.5,11.81823531,3.4565,11.82314494,
Oc1ccc(cc1)C2CN(Cc3ccccc3)Cc4cc(O)ccc24,1,12.18667319,1474,502,11.10313306,13.192,28,18.36734694,331.1572289,42.60599,28.39410049,12.06666,5.64385619,51.95519038,15.25,34.25,4.465974625,29.16272975,25,,17.22540387,53.83333333,8.558686914,2.6042,8.347140039,
Oc1ccc2C(C3CCCCC3)N(CCc2c1)c4ccccc4,1,11.32649984,1086,386,9.956893853,12.31,26,16.46745562,307.1936144,38.10238,26.79061535,11.23333,5.523561956,48.10912021,14,26.5,3.52,26.83063778,23,,15.6480536,43.83333333,8.962416165,2.5336,7.486111111,
Oc1ccc(cc1)C2CN(Cc3cc(O)ccc23)S(=O)(=O)c4cccc5ccccc45,0,14.93069012,2474,689,14.26144823,16.263,35,22.7755102,431.1191292,61.4332,34.93667779,15.06665,5.95419631,64.37271602,19,44.25,4.537037037,44.8925872,31,,21.58721119,73.99074074,10.37896246,3.1132,9.330621302,
Oc1ccc2C(N(CCc2c1)C(=O)C(F)(F)F)c3ccc(Br)cc3,0,11.26987551,1216,388,11.33536611,10.949,26,18.78106509,399.0081754,44.57843,21.93033619,11.75712,5.584962501,48.48916018,15,29.5,4.0656,34.56076055,24,,17.48276318,69.64814815,8.014996349,2.3224,7.318869165,
Oc1ccc(cc1)C2CN(Cc3cc(O)ccc23)C(=O)C(F)(F)F,1,11.25303876,1252,400,11.41214975,10.524,26,18.78106509,337.092578,44.11857,22.09455654,10.75712,5.584962501,48.48510789,15.25,29.75,4.233236152,29.24017707,24,,17.48276318,74.58333333,7.222899807,2.2061,7.318869165,
Oc1ccc2C(N(CCc2c1)S(=O)(=O)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,0,16.52000652,3589,939,15.1218449,16.919,38,25.64127424,478.1926284,66.96118,29.48902175,16.46665,6.087462841,70.33620303,21.5,42.75,5.956839932,48.72322498,34,,23.54539483,75.15740741,12.21987747,3.5808,11.58847737,
Oc1ccc(cc1)[C@H]2N(CCc3cc(O)ccc23)C(=O)C(F)(F)F,0,11.26987551,1216,388,11.33536611,10.524,26,18.78106509,337.092578,44.57843,21.93033619,10.75712,5.584962501,48.48916018,15.25,29.75,4.0656,29.24017707,24,,17.48276318,74.58333333,7.25662264,2.2061,7.318869165,
Oc1ccc2C(N(CCc2c1)S(=O)(=O)c3ccc4ccccc4c3)c5ccc(OCCN6CCCC6)cc5,0,18.48633301,4835,1162,17.10150335,19.345,43,28.13520822,528.2082785,78.09904,38.11769915,18.46665,6.247927513,79.18751304,24,49.25,6.278200692,53.72322498,38,,26.11430893,82.49074074,13.62457801,3.9498,12.47450572,
Oc1ccc2C(N(CCc2c1)C(=O)C(F)(F)F)c3ccccc3,1,10.87602866,1070,349,10.71350429,9.697,25,17.8112,321.0976633,41.59724,20.16244096,10.42379,5.523561956,46.63055388,14.5,28.5,3.819444444,27.90808509,23,,16.6125197,68.91666667,7.12233224,2.1474,7.086924763,
CCCc1ccc(cc1)S(=O)(=O)N2CCc3cc(O)ccc3C2c4ccc(OCCN5CCCC5)cc4,0,17.95185817,4613,1131,16.29323554,18.393,41,28.52587745,520.2395786,75.54307,33.41842504,17.96665,6.209453366,76.22595546,23,44.25,6.840236686,51.72322498,37,,25.82985188,79.82407407,13.69122124,4.0035,13.10939358,
Oc1ccc2C(N(CCc2c1)c3ccccc3)c4ccccc4,1,11.32649984,1086,386,9.956893853,12.335,26,16.46745562,301.1466642,38.10238,26.79061535,11.23333,5.523561956,48.10912021,14,32.5,3.52,26.83063778,23,,15.6480536,46.66666667,8.011944988,2.4046,7.486111111,
Oc1ccc2C(N(CCc2c1)C(=O)C(F)(F)F)c3cccs3,1,10.37602866,944,327,10.3599509,9.607,24,16.84375,327.0540843,39.04914,17.17995505,10.25712,5.459431619,44.51206098,14,27,3.440470801,30.2476555,22,,15.90541292,65.56481481,7.486469656,2.0721,6.481481481,
Oc1ccc2C(N(CCc2c1)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,0,15.27598958,2881,828,13.42099547,16.244,35,22.7755102,414.2307282,55.99815,31.17988221,14.96666,5.95419631,64.78239696,19.75,38.75,5.566863905,36.99336753,31,,21.04539483,60.83333333,11.36411117,3.2999,10.95052083,
CC(C)C1N(CCc2cc(O)ccc12)c3ccccc3,1,9.664703798,752,318,8.802820692,10.457,22,14.91735537,267.1623143,32.40533,18.71441723,9.73333,5.321928095,41.01601729,12,24.5,3.12244898,22.83063778,20,,14.1125197,40.33333333,7.300620122,2.2195,6.405827263,
Oc1ccc2C(N(Cc3ccccc3)CCc2c1)c4ccc(OCCN5CCCC5)cc4,0,15.75915283,3195,889,13.85886852,16.274,36,23.72839506,428.2463783,58.17695,31.61115791,15.46666,6,66.77592255,20.25,39.25,6.177514793,37.99336753,32,,21.75250161,62.33333333,11.81028553,3.4408,11.62015827,
Oc1ccc2C(N(CCc2c1)C(=O)C(F)(F)F)c3ccc(OCCN4CCCC4)cc3,0,14.82551841,2857,797,14.17760591,13.606,34,24.1349481,434.1817273,59.96126,23.678345,14.15712,5.95419631,63.30331138,20.25,34.75,5.925925926,38.07081484,31,,22.00986092,83.08333333,10.47449842,3.0427,10.50812162,
CCOC(=O)N1CCc2cc(O)ccc2C1c3ccc(OCCN4CCCC4)cc3,0,14.65219834,2675,772,12.78886439,14.715,33,23.16804408,410.2205574,54.83934,25.07195175,14.13332,5.906890596,61.70123258,19.5,34,5.88,35.98964346,30,,20.92407448,64.83333333,10.85745777,3.1892,11.22765432,
Oc1ccc(cc1)[C@@H]2Sc3cc(O)c(F)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,0,16.56368328,3807,1008,14.98094235,17.563,38,25.64127424,481.1723076,64.83443,30.87897263,16.35236,6.087462841,70.59267242,21.5,41.5,6.478367347,44.41245318,34,,23.49298858,76.14814815,12.54510258,3.4987,12.02990388,
Oc1ccc(cc1)[C@@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4,0,16.15299968,3542,977,14.47319431,17.662,37,24.68371074,463.1817294,61.25558,30.90106359,16.06665,6.044394119,68.74892346,20.75,40.25,6.41568278,42.83066807,33,,22.6227451,68.48148148,12.43945368,3.481,11.82314494,
Oc1ccc(cc1)C2=Nc3c(O)cc(O)cc3OC2,1,9.131030293,706,341,8.570878481,9.706,21,13.95918367,257.0688078,29.42892,16.07806156,8.73332,5.247927513,39.00102231,12.25,27.25,3.029585799,22.99282375,19,,13.40541292,49.66666667,5.690454403,1.789,5.78,
Cc1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCCC5)cc4,0,16.53586184,3650,988,15.0072065,17.534,38,25.64127424,456.2776784,66.65755,28.36239242,16.46666,6.087462841,70.47530381,21.25,40.25,5.796932067,39.99336753,34,,23.54539483,65.91666667,12.66285241,3.7226,11.58847737,
Oc1ccc(cc1)[C@@H]2Sc3c(Cl)c(O)ccc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,0,16.58052004,3789,1008,14.87249593,17.898,38,25.64127424,497.1427571,65.06413,30.49690889,16.78094,6.087462841,70.59081783,21.5,41.5,6.297163261,45.78243871,34,,23.49298858,69.49382716,12.92905012,3.6034,12.02990388,
CN(C)CCOc1ccc(cc1)[C@@H]2Oc3ccc(O)cc3S[C@@H]2c4cccc(O)c4,0,14.49120364,2584,755,13.3749107,15.809,33,23.16804408,423.1504293,55.69254,29.27157947,14.56665,5.906890596,61.69781748,18.75,38.25,6.081011204,38.83066807,30,,21.08721119,64.98148148,10.70142534,3.1669,10.74480151,
CCC1Oc2cc(O)ccc2N=C1c3ccc(O)cc3,0,9.669035096,792,352,8.761922542,9.782,22,14.91735537,269.1051933,31.80343,18.37799898,9.39999,5.321928095,41.03389108,12.5,27,3.276621059,23.66073177,20,,14.1125197,47.33333333,6.54768488,2.0121,6.405827263,
Oc1ccc2[C@H]([C@H](CCc2c1)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,0,15.27598958,2881,828,13.42099547,15.824,35,22.7755102,413.2354792,55.99815,36.10653415,15.06666,5.95419631,64.78239696,19,38,5.566863905,36.49482173,31,,21.04539483,60.16666667,11.59633447,3.341,10.95052083,
Oc1ccc2C3=Nc4ccc(O)cc4OC3Cc2c1,0,9.203509938,659,327,8.911583114,9.616,22,12.71900826,253.0738932,29.00358,19.20325567,8.89999,5.247927513,40.01355651,12.5,27,2.177693762,23.66073177,19,,12.98276318,45,6.110798156,1.7626,4.776859504,
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCCC5)cc4,0,17.44654544,4296,1084,15.90613137,18.304,40,27.5625,484.3089785,72.73194,30.5912189,17.46666,6.169925001,74.33574361,22.25,41.25,6.270216963,41.99336753,36,,25.1227451,69.25,13.60622808,4.0044,12.45306248,
Cc1cc2S[C@H]([C@H](Oc2cc1O)c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5,0,16.56368328,3807,1008,14.98094235,18.138,38,25.64127424,477.1973795,64.83443,30.87897263,16.56665,6.087462841,70.59267242,21.25,40.75,6.478367347,43.83066807,34,,23.49298858,70.14814815,12.85612035,3.6219,12.02990388,
CC1(C)Oc2cc(O)ccc2N=C1c3ccc(O)cc3,0,9.454326925,775,350,9.493236139,9.598,22,14.91735537,269.1051933,33.10335,14.16384478,9.39999,5.321928095,40.76454144,12.5,27,3.12244898,23.66073177,20,,14.32806265,47.75,6.362076558,2.0121,5.652892562,
CCC(=C(c1ccc(O)cc1)c2ccc(OCCN(C)C)cc2)c3ccccc3,1,14.0797187,2352,671,12.17305128,14.487,31,23.65868887,387.2198292,53.57546,31.31111941,14.06666,5.857980995,58.79930664,17,37.5,7,32.49482173,29,,20.63961743,59.66666667,10.04113922,3.2334,12.14277216,
Oc1ccc(cc1)[C@@H]2Sc3ccc(O)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,0,16.15299968,3534,975,14.47319431,17.662,37,24.68371074,463.1817294,61.27735,31.00291116,16.06665,6.044394119,68.74891879,20.75,40.25,6.41568278,42.83066807,33,,22.6227451,68.48148148,12.43945368,3.481,11.82314494,
Oc1cccc(c1)C2Sc3cc(O)ccc3OC2c4ccc(OCCN5CCCCC5)cc4,0,16.15299968,3516,975,14.48509969,17.662,37,24.68371074,463.1817294,61.46272,30.79101322,16.06665,6.044394119,68.74826691,20.75,40.25,6.41568278,42.83066807,33,,22.6227451,68.48148148,12.43945368,3.481,11.82314494,
CC1CCN(CCOc2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5cccc(O)c5)CC1,0,16.54684653,3879,1058,15.1069615,17.933,38,25.64127424,477.1973795,64.43269,33.06423176,16.56665,6.087462841,70.60618428,21.25,40.75,6.667506826,43.83066807,34,,23.49298858,70.31481481,12.83330053,3.6219,12.02990388,
CCC1Oc2cc(O)cc(C)c2N=C1c3ccc(O)c(Br)c3,1,10.4904023,1002,388,9.809081417,11.029,24,16.84375,361.0313555,38.00146,17.27513324,11.23332,5.459431619,44.72476906,13.5,28.5,3.440470801,31.31340724,22,,15.85300667,49.73148148,7.862998719,2.328,6.857142857,
CC1Oc2cc(O)cc(O)c2N=C1c3ccc(O)cc3,1,9.541713896,787,354,9.110289311,9.977,22,14.91735537,271.0844579,32.55342,15.13070482,9.23332,5.321928095,40.83978394,12.75,27.75,3.12244898,23.99282375,20,,14.2756564,51.5,6.149953542,1.9299,6.01171875,
Oc1ccc(cc1)[C@@H]2Sc3c(F)c(O)ccc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,0,16.58052004,3789,1008,14.87249593,17.482,38,25.64127424,481.1723076,65.06413,30.49690889,16.35236,6.087462841,70.59081783,21.5,41.5,6.297163261,44.41245318,34,,23.49298858,76.14814815,12.55108565,3.4987,12.02990388,
Cc1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCC5)cc4,0,16.03586184,3309,904,14.65365311,17.035,37,24.68371074,442.2620283,64.11195,28.22324369,15.96666,6.044394119,68.36136859,20.75,39.75,5.404391068,38.99336753,33,,22.83828805,64.41666667,12.16285241,3.5817,10.94766821,
Oc1ccc(cc1)[C@H]2[C@H](Oc3ccc(O)cc3S2(=O)=O)c4ccc(OCCN5CCCCC5)cc4,0,16.91385337,3954,1031,15.76720148,17.948,39,26.60092045,495.1715586,70.32303,30.90106359,16.73331,6.129283017,72.33511685,22.25,44,6.189511111,49.94346697,35,,24.41563832,82.15740741,12.27898991,3.5984,11.8067602,
CN(C)c1cccc(c1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCCC5)cc4,0,17.44654544,4215,1052,15.91803676,18.698,40,27.5625,485.3042275,73.2598,28.43741161,17.36666,6.169925001,74.33668964,23,42.5,6.270216963,42.49191333,36,,25.1227451,69.91666667,13.2808864,3.9633,12.45306248,
Cc1cc(O)cc2O[C@@H]([C@@H](Sc12)c3ccc(O)cc3)c4ccc(OCCN5CCCCC5)cc4,0,16.56368328,3782,1006,15.01260514,18.138,38,25.64127424,477.1973795,65.0374,30.84318014,16.56665,6.087462841,70.5898614,21.25,40.75,6.478367347,43.83066807,34,,23.49298858,70.14814815,12.85612035,3.6219,12.02990388,
Oc1ccc2OC(C(Sc2c1)c3ccccc3)c4ccc(OCCN5CCCCC5)cc4,0,15.75915283,3262,944,13.8513325,16.835,36,23.72839506,447.1868148,58.03243,29.67689373,15.73332,6,66.89029821,20,39,6.177514793,41.49857609,32,,21.75250161,62.81481481,12.30516328,3.4223,11.62015827,
CCC1Oc2cc(O)cc(O)c2N=C1c3ccc(O)cc3,1,10.0797187,888,369,9.301333373,10.476,23,15.87901701,285.100108,34.91565,17.63626174,9.73332,5.392317423,42.8749243,13.25,28.25,3.347107438,24.99282375,21,,14.98276318,53,6.687958344,2.0708,6.629935721,
CC1(N(CCc2cc(O)ccc12)c3ccc(Cl)cc3)c4ccc(OCCN5CCCCC5)cc4,0,16.53586184,3650,988,15.0072065,17.882,38,25.64127424,476.223056,66.65755,28.36239242,16.68095,6.087462841,70.47530381,21.5,41,5.796932067,41.94513817,34,,23.54539483,65.26234568,12.72979912,3.7041,11.58847737,
Oc1ccc(cc1)C2=C(Oc3ccc(O)cc3S2)c4ccc(OCCN5CCCCC5)cc4,0,16.15299968,3542,977,14.47319431,18.012,37,24.68371074,461.1660793,61.25558,30.90106359,16.06665,6.044394119,68.74892346,20.75,41.75,6.41568278,42.83066807,33,,22.6227451,69.14814815,12.15245762,3.438,11.82314494,
CC1(N(CCc2cc(O)ccc12)c3ccc(Cl)cc3)c4ccc(OCCN5CCCC5)cc4,0,16.03586184,3309,904,14.65365311,17.383,37,24.68371074,462.2074059,64.11195,28.22324369,16.18095,6.044394119,68.36136859,21,40.5,5.404391068,40.94513817,33,,22.83828805,63.76234568,12.22979912,3.5632,10.94766821,
CC1(N(CCc2cc(O)ccc12)c3cccc(Cl)c3)c4ccc(OCCN5CCCCC5)cc4,0,16.53586184,3623,960,15.01911188,17.856,38,25.64127424,476.223056,66.88074,28.43741161,16.68095,6.087462841,70.47468626,21.5,41,5.796932067,41.94513817,34,,23.54539483,65.26234568,12.72979912,3.7041,11.58847737,
Oc1ccc(cc1)[C@@H]2Sc3cc(O)c(Cl)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,0,16.56368328,3807,1008,14.98094235,17.979,38,25.64127424,497.1427571,64.83443,30.87897263,16.78094,6.087462841,70.59267242,21.5,41.5,6.478367347,45.78243871,34,,23.49298858,69.49382716,12.92306706,3.6034,12.02990388,
Cc1cc(O)cc2S[C@H]([C@H](Oc12)c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5,0,16.56368328,3782,1006,15.01260514,18.138,38,25.64127424,477.1973795,65.0408,30.85132801,16.56665,6.087462841,70.58985051,21.25,40.75,6.478367347,43.83066807,34,,23.49298858,70.14814815,12.85612035,3.6219,12.02990388,
Oc1ccc(cc1)[C@H]2Sc3c(F)c(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4,0,16.58052004,3789,1008,14.87249593,17.482,38,25.64127424,481.1723076,65.06413,30.49690889,16.35236,6.087462841,70.59081783,21.5,41.5,6.297163261,44.41245318,34,,23.49298858,76.14814815,12.55108565,3.4987,12.02990388,
Oc1ccc(cc1)[C@@H]2Sc3cc(O)ccc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,0,16.15299968,3542,977,14.47319431,17.662,37,24.68371074,463.1817294,61.25558,30.90106359,16.06665,6.044394119,68.74892346,20.75,40.25,6.41568278,42.83066807,33,,22.6227451,68.48148148,12.43945368,3.481,11.82314494,
Oc1ccc(cc1)[C@@H]2Cc3ccc(O)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,0,16.15299968,3534,975,14.47319431,16.984,37,24.68371074,445.2253085,61.27735,34.07599949,15.73332,6.044394119,68.74891879,20.75,40.25,6.41568278,39.49109766,33,,22.6227451,69.33333333,11.88177614,3.4584,11.82314494,
Oc1ccc2O[C@@H]([C@@H](Sc2c1)c3ccccc3)c4ccc(OCCN5CCCCC5)cc4,0,15.75915283,3262,944,13.8513325,16.835,36,23.72839506,447.1868148,58.03243,29.67689373,15.73332,6,66.89029821,20,39,6.177514793,41.49857609,32,,21.75250161,62.81481481,12.30516328,3.4223,11.62015827,
Oc1ccc(cc1)[C@@H]2Sc3c(Cl)cc(O)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,0,16.56368328,3782,1006,15.01260514,18.353,38,25.64127424,497.1427571,65.0374,30.84318014,16.78094,6.087462841,70.5898614,21.5,41.5,6.478367347,45.78243871,34,,23.49298858,69.49382716,12.92306706,3.6034,12.02990388,
CC1(C)Oc2cc(O)cc(O)c2N=C1c3ccc(O)c(Br)c3,0,10.27569413,983,386,10.54039501,11.063,24,16.84375,363.01062,39.39685,13.19675036,11.06665,5.459431619,44.45528424,13.75,29.25,3.298611111,31.64549921,22,,16.06854962,54.14814815,7.400997195,2.2458,6.135865595,
CC1(N(CCc2cc(O)ccc12)c3ccccc3)c4ccc(OCCN5CCCCC5)cc4,0,16.14201499,3362,929,14.38534469,17.058,37,24.68371074,442.2620283,63.3305,26.33236604,15.96666,6.044394119,68.61680874,20.75,39.75,5.555555556,38.99336753,33,,22.67515134,64.25,12.25216881,3.5817,11.37278107,
CC1(N(CCc2cc(O)ccc12)c3ccccc3)c4ccc(OCCN5CCCCCC5)cc4,0,16.64201499,3689,961,14.73889808,17.557,38,25.64127424,456.2776784,66.00691,26.52501226,16.46666,6.087462841,70.68419297,21.25,40.25,5.956839932,39.99336753,34,,23.38225812,65.75,12.75216881,3.7226,12.02990388,
Oc1ccc(cc1)[C@@H]2Sc3c(O)cc(O)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,0,16.56368328,3782,1006,15.01260514,18.356,38,25.64127424,479.176644,65.0374,30.84318014,16.39998,6.087462841,70.5898614,21.5,41.5,6.478367347,44.16276005,34,,23.49298858,74.14814815,12.57972714,3.5397,12.02990388,
Oc1ccc2C3=Nc4ccc(O)cc4OC3CCc2c1,1,9.703509938,762,364,9.253231123,10.115,23,13.64839319,267.0895433,31.35033,21.23332492,9.39999,5.321928095,42.07343236,13,27.5,2.493435944,24.66073177,20,,13.68986997,46.5,6.610798156,1.9035,5.325259516,
Oc1ccc2C(N(CCc2c1)c3ccccc3)c4ccc(OCCN5CCCCC5)cc4,0,15.77598958,3193,906,13.77454886,16.743,36,23.72839506,428.2463783,58.45394,31.33212062,15.46666,6,66.89634914,20.25,39.25,5.991735537,37.99336753,32,,21.75250161,62.33333333,11.86411117,3.4408,11.62015827,
CC(C)c1cccc(c1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCCC5)cc4,0,17.44654544,4215,1052,15.91803676,18.304,40,27.5625,484.3089785,73.2598,30.934427,17.46666,6.169925001,74.33668964,22.25,41.25,6.270216963,41.99336753,36,,25.1227451,69.25,13.60622808,4.0044,12.45306248,
Oc1ccc(cc1)[C@@H]2Sc3ccccc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,0,15.75915283,3272,944,13.83942711,16.861,36,23.72839506,447.1868148,57.91891,30.06891105,15.73332,6,66.89820674,20,39,6.177514793,41.49857609,32,,21.75250161,62.81481481,12.30516328,3.4223,11.62015827,
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O,1,9.593172146,724,336,9.376602665,10.305,23,13.64839319,270.1619799,32.7265,23.17814628,9.66666,5.321928095,41.76699607,12,20,1.960840157,23.66418395,20,,13.90541292,41.91666667,7.945186794,2.1558,4.75,
Oc1ccc(cc1)[C@@H]2Sc3c(F)cc(O)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,0,16.56368328,3782,1006,15.01260514,17.537,38,25.64127424,481.1723076,65.0374,30.84318014,16.35236,6.087462841,70.5898614,21.5,41.5,6.478367347,44.41245318,34,,23.49298858,76.14814815,12.54510258,3.4987,12.02990388,
Oc1ccc(cc1)C2=Nc3ccc(O)cc3OC2,1,8.720346691,623,324,8.03146765,9.012,20,13.005,241.0738932,26.51568,16.54222364,8.39999,5.169925001,37.15959481,11.5,26,2.962962963,21.66073177,18,,12.53516943,44,5.550180938,1.7303,5.551020408,
CCC1Oc2cc(O)cc(O)c2N=C1c3ccc(O)c(Br)c3,0,10.4904023,1002,388,9.809081417,11.247,24,16.84375,363.01062,38.00146,17.27513324,11.06665,5.459431619,44.72476906,13.75,29.25,3.440470801,31.64549921,22,,15.85300667,53.73148148,7.586605517,2.2458,6.857142857,
CC1Oc2cc(O)cc(C)c2N=C1c3ccc(O)c(Br)c3,1,9.952397498,894,373,9.618037355,10.53,23,15.87901701,347.0157054,35.5592,14.60192101,10.73332,5.392317423,42.68960046,13,28,3.2,30.31340724,21,,15.14589989,48.23148148,7.324993917,2.1871,6.24567474,
Oc1ccc2C(N(CCc2c1)c3ccccc3)c4ccc(F)cc4,1,11.72034669,1233,409,10.57875567,12.343,27,17.41563786,319.1372424,40.98448,28.69839127,11.51904,5.584962501,49.96780991,14.75,33.75,3.75887574,28.41242289,24,,16.51829709,54.33333333,8.111610827,2.4223,7.709141274,
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCC5)cc4,0,16.94654544,3919,998,15.55257798,17.805,39,26.60092045,470.2933285,70.12535,30.41960346,16.96666,6.129283017,72.22180816,21.75,40.75,5.87215382,40.99336753,35,,24.41563832,67.75,13.10622808,3.8635,11.8067602,
CC1(N(CCc2cc(O)ccc12)c3ccc(F)cc3)c4ccc(OCCN5CCCCC5)cc4,0,16.53586184,3650,988,15.0072065,17.066,38,25.64127424,460.2526065,66.65755,28.36239242,16.25237,6.087462841,70.47530381,21.5,41,5.796932067,40.57515264,34,,23.54539483,71.91666667,12.35183465,3.5994,11.58847737,
CN(C)c1cccc(c1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCC5)cc4,0,16.94654544,3841,964,15.56448337,18.199,39,26.60092045,471.2885774,70.64747,28.28809912,16.86666,6.129283017,72.22275415,22.5,42,5.87215382,41.49191333,35,,24.41563832,68.41666667,12.7808864,3.8224,11.8067602,
Oc1ccc(cc1)[C@H]2[C@H](Oc3cc(O)ccc3C2=O)c4ccc(OCCN5CCCCC5)cc4,0,16.58052004,3740,1002,14.91387942,17.604,38,25.64127424,459.204573,65.45619,34.3148158,16.06665,6.087462841,70.57632485,21.5,42.5,6.297163261,40.82318964,34,,23.49298858,76.5,11.86277374,3.4741,12.02990388,
Oc1ccc2O[C@@H]([C@@H](Sc2c1)c3ccccc3O)c4ccc(OCCN5CCCCC5)cc4,0,16.16983643,3490,973,14.37883794,17.662,37,24.68371074,463.1817294,61.7388,30.54966177,16.06665,6.044394119,68.74596897,20.75,40.25,6.228373702,42.83066807,33,,22.6227451,68.48148148,12.44543674,3.481,11.82314494,
CC1(N(CCc2cc(O)ccc12)c3cccc(O)c3)c4ccc(OCCN5CCCCC5)cc4,0,16.53586184,3623,960,15.01911188,17.859,38,25.64127424,458.2569429,66.88074,28.43741161,16.29999,6.087462841,70.47468626,21.5,41,5.796932067,40.32545951,34,,23.54539483,69.91666667,12.38645921,3.6404,11.58847737,
CCc1cc(O)cc2O[C@@H]([C@@H](Sc12)c3ccc(O)cc3)c4ccc(OCCN5CCCCC5)cc4,0,17.10168809,4064,1039,15.2036492,18.637,39,26.60092045,491.2130295,67.8723,33.29960451,17.06665,6.129283017,72.62170914,21.75,41.25,6.716049383,44.83066807,35,,24.20009537,71.64814815,13.41678052,3.7628,12.69753086,
