SMILES,hERG,VP-0,CrippenMR,VP-1,MLFER_L,WPATH,Kier1,VABC,LipoaffinityIndex,ETA_Beta_s,AMR,Kier2,SP-0,SP-1,ECCEN,bpol,nAtom
CCC1Oc2cc(O)ccc2N=C1c3ccc(O)cc3,0,11.0758,80.3518,6.547685,9.782,792,14.91736,245.3351,5.119459,12.5,82.9132,6.405827,14.11252,9.669035,352,19.63411,35
Oc1ccc2[C@H]([C@H](CCc2c1)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,1,18.04243,126.557,11.59633,15.824,2881,22.77551,403.2108,13.51627,19,134.7237,10.95052,21.04539,15.27599,828,37.78542,62
Oc1ccc2C3=Nc4ccc(O)cc4OC3Cc2c1,0,9.998448,75.8258,6.110798,9.616,659,12.71901,215.6826,3.968234,12.5,77.7482,4.77686,12.98276,9.20351,327,15.26128,30
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCCC5)cc4,1,22.04205,149.502,13.60623,18.304,4296,27.5625,483.3915,16.37924,22.25,154.7139,12.45306,25.12275,17.44655,1084,49.60428,76
Cc1cc2S[C@H]([C@H](Oc2cc1O)c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5,1,20.26083,139.658,12.85612,18.138,3807,25.64127,439.3003,11.13839,21.25,144.2124,12.0299,23.49299,16.56368,1008,41.98142,65
CC1(C)Oc2cc(O)ccc2N=C1c3ccc(O)cc3,0,11.29134,80.3518,6.362077,9.598,775,14.91736,245.3351,5.41343,12.5,84.5481,5.652893,14.32806,9.454327,350,19.63411,35
CCC(=C(c1ccc(O)cc1)c2ccc(OCCN(C)C)cc2)c3ccccc3,1,17.42955,121.812,10.04114,14.487,2352,23.65869,390.6953,12.2948,17,133.7041,12.14277,20.63962,14.07972,671,35.599,58
Oc1ccc(cc1)[C@@H]2Sc3ccc(O)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,1,19.33818,133.3328,12.43945,17.662,3534,24.68371,422.0043,10.60669,20.75,139.9304,11.82314,22.62275,16.153,975,39.795,62
Oc1cccc(c1)C2Sc3cc(O)ccc3OC2c4ccc(OCCN5CCCCC5)cc4,1,19.33818,133.3328,12.43945,17.662,3516,24.68371,422.0043,10.47628,20.75,139.9304,11.82314,22.62275,16.153,975,39.795,62
CC1CCN(CCOc2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5cccc(O)c5)CC1,1,20.20843,137.8798,12.8333,17.933,3879,25.64127,439.3003,11.16016,21.25,145.5541,12.0299,23.49299,16.54685,1058,41.98142,65
CCC1Oc2cc(O)cc(C)c2N=C1c3ccc(O)c(Br)c3,0,13.88506,93.2038,7.862999,11.029,1002,16.84375,281.9147,5.588823,13.5,94.7294,6.857143,15.85301,10.4904,388,22.01731,38
CC1Oc2cc(O)cc(O)c2N=C1c3ccc(O)cc3,0,10.73855,77.3996,6.149954,9.977,787,14.91736,236.8293,3.602161,12.75,81.6071,6.011719,14.27566,9.541714,354,17.44769,33
Oc1ccc(cc1)[C@@H]2Sc3c(F)c(O)ccc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,1,19.6388,126.5976,12.55109,17.482,3789,25.64127,428.0719,10.63304,21.5,140.0582,12.0299,23.49299,16.58052,1008,39.9048,62
Cc1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCC5)cc4,1,19.7576,134.436,12.16285,17.035,3309,24.68371,431.5036,14.37527,20.75,143.0366,10.94767,22.83829,16.03586,904,43.04504,67
Oc1ccc(cc1)[C@H]2[C@H](Oc3ccc(O)cc3S2(=O)=O)c4ccc(OCCN5CCCCC5)cc4,1,19.54192,125.8776,12.27899,17.948,3954,26.60092,439.5848,8.725324,22.25,140.7785,11.80676,24.41564,16.91385,1031,43.991,64
CN(C)c1cccc(c1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCCC5)cc4,1,21.91192,149.74,13.28089,18.698,4215,27.5625,477.0923,15.84641,23,155.2853,12.45306,25.12275,17.44655,1052,50.49107,75
Cc1cc(O)cc2O[C@@H]([C@@H](Sc12)c3ccc(O)cc3)c4ccc(OCCN5CCCCC5)cc4,1,20.26083,137.2388,12.85612,18.138,3782,25.64127,439.3003,11.14842,21.25,144.2124,12.0299,23.49299,16.56368,1006,41.98142,65
Oc1ccc2OC(C(Sc2c1)c3ccccc3)c4ccc(OCCN5CCCCC5)cc4,1,18.96832,125.259,12.30516,16.835,3262,23.7284,413.2141,11.84225,20,138.3249,11.62016,21.7525,15.75915,944,39.795,61
CCC1Oc2cc(O)cc(O)c2N=C1c3ccc(O)cc3,0,11.44566,82.0166,6.687958,10.476,888,15.87902,254.1253,4.053322,13.25,84.5187,6.629936,14.98276,10.07972,369,19.63411,36
CC1(N(CCc2cc(O)ccc12)c3ccc(Cl)cc3)c4ccc(OCCN5CCCCC5)cc4,1,20.5986,140.423,12.7298,17.882,3650,25.64127,446.7146,14.55089,21.5,146.3824,11.58848,23.54539,16.53586,988,42.37183,67
Oc1ccc(cc1)C2=C(Oc3ccc(O)cc3S2)c4ccc(OCCN5CCCCC5)cc4,1,19.18348,134.3668,12.15246,18.012,3542,24.68371,419.3679,9.886239,20.75,142.1086,11.82314,22.62275,16.153,977,37.60859,60
CC1(N(CCc2cc(O)ccc12)c3ccc(Cl)cc3)c4ccc(OCCN5CCCC5)cc4,1,19.89149,135.806,12.2298,17.383,3309,24.68371,429.4186,13.88034,21,143.4708,10.94767,22.83829,16.03586,904,40.18542,64
CC1(N(CCc2cc(O)ccc12)c3cccc(Cl)c3)c4ccc(OCCN5CCCCC5)cc4,1,20.5986,140.423,12.7298,17.856,3623,25.64127,446.7146,14.54211,21.5,146.3824,11.58848,23.54539,16.53586,960,42.37183,67
Oc1ccc(cc1)[C@@H]2Sc3cc(O)c(Cl)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,1,20.39473,138.3428,12.92307,17.979,3807,25.64127,437.2154,10.61659,21.5,144.6466,12.0299,23.49299,16.56368,1008,39.1218,62
Cc1cc(O)cc2S[C@H]([C@H](Oc12)c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5,1,20.26083,137.2388,12.85612,18.138,3782,25.64127,439.3003,11.11428,21.25,144.2124,12.0299,23.49299,16.56368,1006,41.98142,65
Oc1ccc(cc1)[C@H]2Sc3c(F)c(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4,1,19.6388,126.5976,12.55109,17.482,3789,25.64127,428.0719,10.63304,21.5,140.0582,12.0299,23.49299,16.58052,1008,39.9048,62
Oc1ccc(cc1)[C@@H]2Sc3cc(O)ccc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,1,19.33818,133.3328,12.43945,17.662,3542,24.68371,422.0043,10.57718,20.75,139.9304,11.82314,22.62275,16.153,977,39.795,62
Oc1ccc(cc1)[C@@H]2Cc3ccc(O)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,1,18.82055,129.8968,11.88178,16.984,3534,24.68371,420.7913,11.45209,20.75,135.7486,11.82314,22.62275,16.153,975,39.70142,64
Oc1ccc2O[C@@H]([C@@H](Sc2c1)c3ccccc3)c4ccc(OCCN5CCCCC5)cc4,1,18.96832,125.259,12.30516,16.835,3262,23.7284,413.2141,11.84225,20,138.3249,11.62016,21.7525,15.75915,944,39.795,61
Oc1ccc(cc1)[C@@H]2Sc3c(Cl)cc(O)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,1,20.39473,138.3428,12.92307,18.353,3782,25.64127,437.2154,10.64833,21.5,144.6466,12.0299,23.49299,16.56368,1006,39.1218,62
CC1(C)Oc2cc(O)cc(O)c2N=C1c3ccc(O)c(Br)c3,0,13.54782,92.1358,7.400997,11.063,983,16.84375,273.4089,4.262575,13.75,93.6878,6.135866,16.06855,10.27569,386,19.8309,36
CC1(N(CCc2cc(O)ccc12)c3ccccc3)c4ccc(OCCN5CCCCC5)cc4,1,19.54205,135.413,12.25217,17.058,3362,24.68371,431.5036,14.40816,20.75,141.6662,11.37278,22.67515,16.14201,929,43.04504,67
CC1(N(CCc2cc(O)ccc12)c3ccccc3)c4ccc(OCCN5CCCCCC5)cc4,0,20.24916,140.03,12.75217,17.557,3689,25.64127,448.7995,15.07847,21.25,144.5778,12.0299,23.38226,16.64201,961,45.23145,70
Oc1ccc(cc1)[C@@H]2Sc3c(O)cc(O)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,1,19.70805,134.9976,12.57973,18.356,3782,25.64127,430.7945,9.160508,21.5,141.5359,12.0299,23.49299,16.56368,1006,39.795,63
Oc1ccc2C3=Nc4ccc(O)cc4OC3CCc2c1,0,10.70555,80.4428,6.610798,10.115,762,13.64839,232.9786,4.521649,13,80.6598,5.32526,13.68987,9.70351,364,17.44769,33
Oc1ccc2C(N(CCc2c1)c3ccccc3)c4ccc(OCCN5CCCCC5)cc4,1,18.6194,130.808,11.86411,16.743,3193,23.7284,414.2076,13.57254,20.25,137.0286,11.62016,21.7525,15.77599,906,40.85862,64
CC(C)c1cccc(c1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCCC5)cc4,1,22.04205,149.502,13.60623,18.304,4215,27.5625,483.3915,16.36598,22.25,154.7139,12.45306,25.12275,17.44655,1052,49.60428,76
Oc1ccc(cc1)[C@@H]2Sc3ccccc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,1,18.96832,131.668,12.30516,16.861,3272,23.7284,413.2141,11.90903,20,138.3249,11.62016,21.7525,15.75915,944,39.795,61
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O,1,12.0622,80.9738,7.945187,10.305,724,13.64839,266.593,7.133439,12,81.1737,4.75,13.90541,9.593172,336,25.00855,42
Oc1ccc(cc1)[C@@H]2Sc3c(F)cc(O)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,1,19.6388,130.9456,12.5451,17.537,3782,25.64127,428.0719,10.62169,21.5,140.0582,12.0299,23.49299,16.56368,1006,39.9048,62
Oc1ccc(cc1)C2=Nc3ccc(O)cc3OC2,0,9.498448,71.1398,5.550181,9.012,623,13.005,210.7431,4.054883,11.5,75.3421,5.55102,12.53517,8.720347,324,15.26128,29
CCC1Oc2cc(O)cc(O)c2N=C1c3ccc(O)c(Br)c3,0,13.33227,92.1358,7.586606,11.247,1002,16.84375,273.4089,3.952946,13.75,92.0529,6.857143,15.85301,10.4904,388,19.8309,36
CC1Oc2cc(O)cc(C)c2N=C1c3ccc(O)c(Br)c3,0,13.17795,88.5868,7.324994,10.53,894,15.87902,264.6187,5.102486,13,91.8178,6.245675,15.1459,9.952397,373,19.8309,35
Oc1ccc2C(N(CCc2c1)c3ccccc3)c4ccc(F)cc4,1,13.19216,94.6958,8.111611,12.343,1233,17.41564,291.7727,10.31303,14.75,105.728,7.709141,16.5183,11.72035,409,22.86073,42
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCC5)cc4,1,21.33495,144.885,13.10623,17.805,3919,26.60092,466.0955,15.70888,21.75,151.8023,11.80676,24.41564,16.94655,998,47.41787,73
CC1(N(CCc2cc(O)ccc12)c3ccc(F)cc3)c4ccc(OCCN5CCCCC5)cc4,1,19.84267,134.6628,12.35183,17.066,3650,25.64127,437.5711,14.55843,21.5,141.794,11.58848,23.54539,16.53586,988,43.15483,67
CN(C)c1cccc(c1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCC5)cc4,1,21.20481,145.123,12.78089,18.199,3841,26.60092,459.7963,15.1769,22.5,152.3737,11.80676,24.41564,16.94655,964,48.30466,72
Oc1ccc(cc1)[C@H]2[C@H](Oc3cc(O)ccc3C2=O)c4ccc(OCCN5CCCCC5)cc4,1,19.02169,131.1256,11.86277,17.604,3740,25.64127,426.945,9.54438,21.5,137.1588,12.0299,23.49299,16.58052,1002,38.473,63
Oc1ccc2O[C@@H]([C@@H](Sc2c1)c3ccccc3O)c4ccc(OCCN5CCCCC5)cc4,1,19.33818,129.609,12.44544,17.662,3490,24.68371,422.0043,10.31561,20.75,139.9304,11.82314,22.62275,16.16984,973,39.795,62
CC1(N(CCc2cc(O)ccc12)c3cccc(O)c3)c4ccc(OCCN5CCCCC5)cc4,1,19.91192,136.6538,12.38646,17.859,3623,25.64127,440.2938,13.08255,21.5,143.2717,11.58848,23.54539,16.53586,960,43.04504,68
CCc1cc(O)cc2O[C@@H]([C@@H](Sc12)c3ccc(O)cc3)c4ccc(OCCN5CCCCC5)cc4,1,20.96794,142.7108,13.41678,18.637,4064,26.60092,456.5963,11.6713,21.75,149.0608,12.69753,24.2001,17.10169,1039,44.16783,68
Oc1ccc(cc1)[C@@H]2Sc3cc(O)cc(Cl)c3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,1,20.39473,138.3428,12.92307,18.353,3782,25.64127,437.2154,10.61351,21.5,144.6466,12.0299,23.49299,16.56368,1006,39.1218,62
CC1(N(CCc2cc(O)ccc12)c3ccc(F)cc3)c4ccc(OCCN5CCCC5)cc4,1,19.13556,130.0458,11.85183,16.567,3309,24.68371,420.2751,13.89488,21,138.8824,10.94767,22.83829,16.03586,904,40.96842,64
COc1ccc(cc1)C2Sc3cc(O)ccc3OC2c4ccc(OCCN5CCCCC5)cc4,1,20.29922,131.811,12.82822,17.671,3855,25.64127,439.3003,11.87309,21.5,144.9684,12.49704,23.32985,16.691,1038,43.89742,65
CC1CCCC(C)N1CCOc2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5cccc(O)c5,1,21.07867,142.5228,13.29459,18.204,4138,26.60092,456.5963,11.80945,21.75,149.0992,12.24,24.36323,16.97437,1037,44.16783,68
CCCC1Oc2cc(O)ccc2N=C1c3ccc(O)cc3,1,11.7829,84.9688,7.047685,10.281,906,15.87902,262.6311,5.684965,13,85.8248,7.050781,14.81963,10.16904,369,21.82052,38
Oc1ccc(cc1)[C@@H]2Sc3cc(Cl)c(O)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,1,20.39473,138.3428,12.92307,17.979,3807,25.64127,437.2154,10.64914,21.5,144.6466,12.0299,23.49299,16.56368,1008,39.1218,62
CCc1c(O)ccc2S[C@H]([C@H](Oc12)c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5,1,20.96794,142.7108,13.42276,18.637,4046,26.60092,456.5963,11.59365,21.75,149.0608,12.69753,24.2001,17.11852,1035,44.16783,68
CC1(N(CCc2cc(O)ccc12)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,1,18.83495,130.796,11.75217,16.559,3038,23.7284,414.2076,13.73784,20.25,138.7546,10.72664,21.96804,15.64201,849,40.85862,64
CC1(N(CCc2cc(O)ccc12)c3cccc(Cl)c3)c4ccc(OCCN5CCCC5)cc4,1,19.89149,135.806,12.2298,17.357,3283,24.68371,429.4186,13.87153,21,143.4708,10.94767,22.83829,16.03586,878,40.18542,64
Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCOCC5)cc4,1,19.03932,130.3008,12.0168,17.522,3516,24.68371,413.4986,8.985765,21.25,142.2391,11.82314,22.62275,16.153,975,39.52459,60
Cc1c(O)ccc2S[C@H]([C@H](Oc12)c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5,1,20.26083,137.2388,12.8621,18.138,3773,25.64127,439.3003,11.11551,21.25,144.2124,12.0299,23.49299,16.58052,1004,41.98142,65
CC1Oc2cc(O)ccc2N=C1c3ccc(O)cc3,0,10.36869,75.7348,6.00968,9.283,698,13.95918,228.0391,4.632964,12,80.0016,5.78,13.40541,9.13103,337,17.44769,32
CC1(N(CCc2cc(O)ccc12)c3cccc(O)c3)c4ccc(OCCN5CCCC5)cc4,1,19.20481,132.0368,11.88646,17.36,3283,24.68371,422.9978,12.41956,21,140.3601,10.94767,22.83829,16.03586,878,40.85862,65
CC1(N(CCc2cc(O)ccc12)c3cccc(F)c3)c4ccc(OCCN5CCCC5)cc4,1,19.13556,130.0458,11.85183,16.541,3283,24.68371,420.2751,13.8417,21,138.8824,10.94767,22.83829,16.03586,878,40.96842,64
Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCNC5CCCCCC5)cc4,1,20.67543,142.5345,13.4495,18.84,4300,26.60092,456.5963,11.46188,21.5,143.0407,13.1812,24.03696,17.153,1100,42.84783,68
Oc1ccc2OC(C(Sc2c1)c3ccc(F)cc3)c4ccc(OCCN5CCCCC5)cc4,1,19.26893,131.3418,12.40483,16.843,3542,24.68371,419.2816,11.9508,20.75,138.4527,11.82314,22.62275,16.153,977,39.9048,61
Oc1ccc2C(=O)c3oc4cc(O)ccc4c3Oc2c1,0,10.08327,76.7376,5.943902,11.029,734,13.64839,208.7299,3.22491,13.25,78.896,5.025306,13.85301,9.63103,335,13.53566,28
COc1cc(O)c2C(=O)c3c(Oc2c1)oc4cc(O)ccc34,0,11.41417,83.2896,6.472941,11.51,957,15.5232,234.8161,3.264355,14.75,83.7048,5.817175,15.43036,10.57972,402,17.63807,32
Oc1cc(O)c2C(=O)c3oc4c(cc(O)cc4c3Oc2c1)C#N,0,11.323,79.5529,6.474449,12.72,1056,16.46746,240.5399,1.607785,15.25,85.48,6.06375,16.3006,10.9904,386,13.10245,30
Oc1cc(O)c2C(=O)c3sc4ccccc4c3Oc2c1,0,10.89977,76.7376,6.766382,11.465,714,13.64839,218.4487,2.843025,12.75,85.0704,5.025306,13.85301,9.647867,309,13.89966,28
CC1=C(c2ccc(O)cc2)C3(Cc4ccccc4C3)c5ccc(O)cc15,0,14.65949,104.7948,8.998179,14.011,1434,18.05556,320.3937,9.446908,15.5,115.1809,6.805293,17.88854,12.58215,460,21.86414,46
Oc1ccc(cc1)C2=CC(=O)c3c(O)cc(O)cc3O2,0,10.19959,74.8344,5.836611,10.894,788,14.91736,231.9863,2.967133,12.5,80.1519,6.011719,14.27566,9.541714,338,13.80607,30
CC1=CC[C@@]2(CO)COC([C@@H]1C2)c3ccc(O)cc3,1,11.17255,74.1708,6.815648,9.708,666,13.95918,253.1477,5.246037,11.5,77.8803,5.413111,13.45782,9.133759,311,23.78014,39
Oc1ccc2CC3(Cc2c1)C(=Cc4ccccc34)c5ccccc5,0,13.36698,98.513,8.441238,12.708,1170,16.19388,294.3075,10.36953,14.25,109.2934,6.310658,16.14805,11.76079,417,19.67773,42
Oc1ccc2Oc3c(oc4cc(O)ccc34)C(=O)c2c1,0,10.08327,76.7376,5.943902,11.055,735,13.64839,208.7299,3.246373,13.25,78.896,5.025306,13.85301,9.63103,340,13.53566,28
Oc1ccc2c(C=C(c3ccccc3)C24Cc5ccccc5C4)c1,0,13.36698,98.247,8.441238,12.708,1166,16.19388,294.3075,10.39399,14.25,109.2934,6.310658,16.14805,11.76079,390,19.67773,42
Oc1ccc2c3C(=O)c4c(O)cc(O)cc4Oc3oc2c1,0,10.45314,78.4024,6.084176,11.501,827,14.58333,217.5201,2.214235,14,78.6668,5.273923,14.72325,10.04171,357,13.53566,29
Oc1cc(O)c2C(=O)c3oc4c(Br)cc(O)cc4c3Oc2c1,0,12.33975,86.1024,6.982823,12.727,929,15.5232,236.8037,2.044111,14.5,88.0357,5.522682,15.59349,10.4524,356,13.73245,29
Oc1ccc2oc3C(=O)c4c(O)cc(O)cc4Oc3c2c1,0,10.45314,78.4024,6.084176,11.501,824,14.58333,217.5201,2.230905,14,80.5015,5.273923,14.72325,10.04171,339,13.53566,29
OC[C@]12CC[C@H]([C@H](C1)C=CC2)c3ccc(O)cc3,0,10.54876,73.6138,6.788835,9.372,587,13.005,244.3575,6.64887,10.5,76.7592,5.174792,12.58758,8.723075,296,21.86414,38
Oc1cccc(c1)C2=Cc3ccc(O)cc3C24Cc5ccccc5C4,0,13.73684,100.1778,8.575529,13.535,1298,17.12247,303.0977,9.123439,15,110.8989,6.557851,17.0183,12.15463,407,19.67773,43
Oc1ccc2c3Oc4cc(O)cc(O)c4C(=O)c3oc2c1,0,10.45314,78.4024,6.084176,11.501,829,14.58333,217.5201,2.252603,14,80.5015,5.273923,14.72325,10.04171,352,13.53566,29
Oc1ccc2Oc3c(oc4ccc(O)cc34)C(=O)c2c1,0,10.08327,76.7376,5.943902,11.055,731,13.64839,208.7299,3.223346,13.25,78.896,5.025306,13.85301,9.63103,331,13.53566,28
OC(=O)CCCOc1ccc(cc1)\C(=C\CCc2ccccc2)\c3cccc(O)c3,1,16.82936,122.9976,10.10159,15.389,2886,24.63867,394.6425,10.35225,17.25,129.5674,13.52528,21.18359,14.61419,816,31.29738,56
CC\C(=C(/c1ccc(O)cc1)\c2ccc(OCC(=O)O)cc2)\c3ccccc3,1,15.63069,113.7786,9.111769,14.296,2076,22.68,360.0506,9.137265,16.25,121.7696,11.4075,19.93251,13.57972,602,26.92455,50
CC\C(=C(\c1ccc(OCC(=O)O)cc1)/c2cccc(O)c2)\c3ccccc3,1,15.63069,113.7786,9.111769,14.296,2055,22.68,360.0506,9.084895,16.25,121.7696,11.4075,19.93251,13.57972,600,26.92455,50
OC(=O)CCCOc1ccc(cc1)\C(=C\CCc2ccccc2)\c3ccc(O)cc3,1,16.82936,122.9976,10.10159,15.389,2909,24.63867,394.6425,10.41224,17.25,129.5674,13.52528,21.18359,14.61419,818,31.29738,56
CC[C@@](C)([C@@H](c1ccc(O)cc1)c2ccc(OCCCC(=O)O)cc2)c3ccccc3,1,18.12225,127.2186,10.72779,15.331,2816,25.61983,414.575,11.6804,17.75,133.2723,12.45926,22.26937,14.93571,769,35.67021,61
O\N=C/1\[C@H]([C@H](Oc2cc(O)ccc12)c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5,1,19.50787,134.5163,12.08226,17.546,3980,26.60092,437.9418,9.781029,22.25,140.6937,12.69753,24.2001,17.11852,1031,38.60821,65
C[C@H]1[C@H](Oc2cc(O)ccc2C1=O)c3ccc(OCCN4CCCCC4)cc3,1,16.26507,109.4418,10.10647,14.129,2357,21.24037,362.8407,8.610655,17.75,111.5501,9.871282,19.50986,13.61419,769,36.28659,55
Oc1ccc2C(=O)[C@H]([C@H](Oc2c1)c3ccc(OCCN4CCCCC4)cc3)c5ccccc5,1,18.65182,129.4608,11.72848,16.777,3452,24.68371,418.1548,10.73165,20.75,135.5533,11.82314,22.62275,16.18667,943,38.473,62
Cc1cc(O)cc2O[C@@H]([C@@H](C(=O)c12)c3ccc(O)cc3)c4ccc(OCCN5CCCCC5)cc4,1,19.94434,135.0316,12.27944,18.08,3992,26.60092,444.241,10.03453,22,141.4408,12.24,24.36323,16.9912,1033,40.65942,66
C[C@@H]1[C@H](Oc2cc(O)ccc2C1=O)c3ccc(OCCN4CCCCC4)cc3,1,16.26507,109.4418,10.10647,14.129,2357,21.24037,362.8407,8.610655,17.75,111.5501,9.871282,19.50986,13.61419,769,36.28659,55
Oc1ccc(cc1)[C@H]2Oc3cc(O)ccc3C(=O)[C@H]2c4ccc(O)cc4,0,13.66369,97.0044,8.144898,14.023,1536,19.32224,307.2328,5.164524,16,107.3359,8.163265,18.25878,12.52488,484,20.36531,42
CCc1cc(O)cc2O[C@@H]([C@@H](C(=O)c12)c3ccc(O)cc3)c4ccc(OCCN5CCCCC5)cc4,1,20.65144,140.5036,12.8401,18.579,4279,27.5625,461.537,10.46726,22.5,146.2892,12.90179,25.07034,17.52921,1066,42.84583,69
CCCCCc1cc(O)cc2O[C@@H]([C@@H](C(=O)c12)c3ccc(O)cc3)c4ccc(OCCN5CCCCC5)cc4,1,22.77276,154.3546,14.3401,20.076,5360,30.45754,513.425,12.17367,24,155.4376,14.94456,27.19166,19.02921,1263,49.40507,78
COc1cc(ccc1O)[C@H]2[C@H](Oc3cc(O)ccc3C2=O)c4ccc(OCCN5CCCCC5)cc4,1,20.35258,137.6776,12.39181,18.359,4303,27.5625,453.0313,9.521456,23,143.8023,12.90179,25.07034,17.52921,1066,42.57542,67
Oc1ccc(cc1)[C@@H]2[C@H](Oc3cc(O)ccc3C2=O)c4ccc(OCCN5CCCCC5)cc4,1,19.02169,131.1256,11.86277,17.604,3740,25.64127,426.945,9.54438,21.5,137.1588,12.0299,23.49299,16.58052,1002,38.473,63
Oc1ccc(cc1)[C@H]2[C@H](Oc3cc(O)cc(Cl)c3C2=O)c4ccc(OCCN5CCCCC5)cc4,1,20.07823,136.1356,12.34639,18.376,3992,26.60092,442.1561,9.530651,22.25,141.875,12.24,24.36323,16.9912,1033,37.7998,63
COc1cc(O)ccc1[C@H]2[C@H](Oc3cc(O)ccc3C2=O)c4ccc(OCCN5CCCCC5)cc4,1,20.35258,137.6776,12.39181,18.414,4251,27.5625,453.0313,9.462503,23,143.8023,12.90179,25.07034,17.52921,1062,42.57542,67
CC(C)[C@H]1[C@H](Oc2cc(O)ccc2C1=O)c3ccc(OCCN4CCCCC4)cc3,1,17.84242,118.6058,11.01716,14.899,2745,23.16804,397.4327,9.66914,18.75,120.0854,10.7448,21.08721,14.52488,823,40.65942,61
Oc1ccc(cc1)[C@H]2[C@H](Oc3ccccc3C2=O)c4ccc(OCCN5CCCCC5)cc4,1,18.65182,129.4608,11.72848,16.803,3472,24.68371,418.1548,10.73978,20.75,135.5533,11.82314,22.62275,16.18667,971,38.473,62
Oc1ccc2c(OC(=O)c3c2oc4cc(O)ccc34)c1,0,10.08327,78.0676,5.943902,11.675,726,13.64839,208.7299,3.430643,13.25,77.6748,5.025306,13.85301,9.63103,335,13.53566,28
CC(C)[C@@H]1[C@H](Oc2cc(O)ccc2C1=O)c3ccc(OCCN4CCCCC4)cc3,1,17.84242,118.6058,11.01716,14.899,2745,23.16804,397.4327,9.66914,18.75,120.0854,10.7448,21.08721,14.52488,823,40.65942,61
C[C@H]1[C@H](Oc2cc(O)cc(O)c2C1=O)c3ccc(OCCN4CCCCC4)cc3,1,16.63494,111.1066,10.24675,14.601,2566,22.20313,371.631,7.472934,18.5,113.1556,10.08,20.3801,14.02488,800,36.28659,56
Oc1ccc(cc1)[C@H]2[C@H](Oc3cc(O)cc(F)c3C2=O)c4ccc(OCCN5CCCCC5)cc4,1,19.3223,131.0836,11.96842,17.56,3992,26.60092,433.0126,9.881705,22.25,137.2866,12.24,24.36323,16.9912,1033,38.5828,63
CCCc1cc(O)cc2O[C@@H]([C@@H](C(=O)c12)c3ccc(O)cc3)c4ccc(OCCN5CCCCC5)cc4,1,21.35855,145.1206,13.3401,19.078,4602,28.52588,478.833,10.99131,23,149.6144,13.57341,25.77745,18.02921,1127,45.03225,72
Cc1cc(cc(C)c1O)[C@H]2[C@H](Oc3cc(O)ccc3C2=O)c4ccc(OCCN5CCCCC5)cc4,1,20.86699,141.0908,12.69611,18.556,4272,27.5625,461.537,10.57055,22.5,145.7228,12.45306,25.23348,17.40189,1064,42.84583,69
O[C@@H]1[C@H]([C@H](Oc2cc(O)ccc12)c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5,1,19.138,132.7016,12.00018,17.461,3740,25.64127,429.5815,9.612049,21.5,136.9565,12.0299,23.49299,16.58052,1002,39.70142,65
C[C@H]1CCN(CCOc2ccc(cc2)[C@@H]3Oc4ccc(O)c(F)c4[C@@H](C)[C@@H]3c5ccc(O)cc5)C1,1,20.15454,134.2116,12.32481,16.954,3997,26.60092,444.1548,12.14786,22,143.1393,11.80676,24.52637,16.90189,1034,41.99762,67
C[C@@H]1CCN(CCOc2ccc(cc2)[C@@H]3Oc4ccc(O)cc4[C@@H](C)[C@@H]3c5ccc(O)cc5)C1,1,19.85393,136.5988,12.21318,17.053,3746,25.64127,438.0873,12.07778,21.25,143.0115,11.58848,23.65613,16.47437,1003,41.88783,67
